OID_,ID,Elevation_m_min,Elevation_m_max,Elevation_m_mean,Slope_deg_min,Slope_deg_max,Slope_deg_mean,Aspect_deg_median,Area_m2
578,1125,584,609,598.600000000000023,13.752054214477539,22.262296676635742,19.218048858642579,111.412155151367188,2226.50779872
579,1126,508,515,511.500000000000000,21.747283935546875,24.116674423217773,22.931979179382324,319.638671875000000,1150.74000236
580,1127,572,572,572.000000000000000,13.710362434387207,13.710362434387207,13.710362434387207,282.845825195312500,591.731658572
581,1128,648,648,648.000000000000000,21.053924560546875,21.053924560546875,21.053924560546875,55.271278381347656,470.075314397
582,1129,533,533,533.000000000000000,7.921116828918457,7.921116828918457,7.921116828918457,275.227203369140625,893.758748749
583,1130,552,563,557.500000000000000,17.842962265014648,19.800514221191406,18.821738243103027,198.437454223632812,904.972376426
584,1134,558,558,558.000000000000000,23.257595062255859,23.257595062255859,23.257595062255859,349.159942626953125,506.152744906
585,1137,736,870,808.578947368421154,18.355827331542969,42.582168579101562,32.033885855423776,329.594299316406250,14452.6827045
586,1138,571,571,571.000000000000000,27.760599136352539,27.760599136352539,27.760599136352539,132.875778198242188,1213.50087667
587,1140,597,597,597.000000000000000,34.517330169677734,34.517330169677734,34.517330169677734,135.427139282226562,1088.69717342
588,1142,669,669,669.000000000000000,35.180541992187500,35.180541992187500,35.180541992187500,22.336612701416016,1009.69766335
589,1143,426,439,432.500000000000000,27.234479904174805,34.056621551513672,30.645550727844238,115.872734069824219,1224.38034253
590,1145,581,622,599.500000000000000,35.474662780761719,37.339469909667969,36.565685272216797,110.427562713623047,2404.84007633
591,1146,571,576,573.500000000000000,14.731903076171875,17.692787170410156,16.212345123291016,15.450827598571777,908.577438156
592,1147,551,551,551.000000000000000,16.702575683593750,16.702575683593750,16.702575683593750,356.471008300781250,480.361201986
593,1148,624,668,645.833333333333371,23.789567947387695,35.588390350341797,31.173701286315918,82.236068725585938,5766.17777767
594,1149,575,575,575.000000000000000,23.489620208740234,23.489620208740234,23.489620208740234,48.079360961914062,617.044171631
595,1150,588,604,593.666666666666629,22.639200210571289,37.016300201416016,30.383434295654297,166.490356445312500,1714.29495573
596,1151,508,508,508.000000000000000,4.273501396179199,4.273501396179199,4.273501396179199,81.374153137207031,958.594928296
597,1152,587,601,594.000000000000000,29.356197357177734,32.302547454833984,30.829372406005859,82.731349945068359,915.656849578
598,1153,592,615,603.500000000000000,10.318574905395508,24.010831832885742,17.164703369140625,44.655878067016602,1552.14762035
599,1154,529,542,535.500000000000000,29.870571136474609,33.124027252197266,31.497299194335938,111.904628753662109,1050.14612424
600,1155,498,513,504.250000000000000,7.985276699066162,26.692573547363281,18.295930266380310,332.752899169921875,2521.65738486
601,1156,569,572,570.500000000000000,16.252777099609375,22.364896774291992,19.308836936950684,314.692672729492188,1764.14340457
602,1160,648,665,656.500000000000000,23.502380371093750,32.697940826416016,28.100160598754883,273.329833984375000,1478.87356705
603,1161,724,724,724.000000000000000,28.650461196899414,28.650461196899414,28.650461196899414,105.489112854003906,961.229061064
604,1162,519,537,528.000000000000000,31.842683792114258,34.861602783203125,33.352143287658691,173.705253601074219,1694.72455901
605,1163,494,502,498.000000000000000,12.726398468017578,15.245388031005859,13.985893249511719,250.655990600585938,2059.59264227
606,1164,609,649,629.500000000000000,25.606748580932617,33.719608306884766,28.920334815979004,103.055339813232422,3202.64755003
607,1165,761,761,761.000000000000000,33.781757354736328,33.781757354736328,33.781757354736328,132.080245971679688,729.042455202
608,1166,597,601,599.000000000000000,15.484470367431641,21.742401123046875,18.613435745239258,118.082717895507812,1589.28167739
609,1167,660,660,660.000000000000000,25.219013214111328,25.219013214111328,25.219013214111328,137.026306152343750,796.443941232
610,1168,648,664,657.500000000000000,17.184349060058594,25.133333206176758,20.740854740142822,304.978225708007812,3488.08342445
611,1169,522,536,528.000000000000000,18.684837341308594,24.746221542358398,21.843107859293621,205.529953002929688,1850.17775355
612,1170,771,771,771.000000000000000,36.510551452636719,36.510551452636719,36.510551452636719,132.324981689453125,706.737044758
613,1172,509,509,509.000000000000000,12.058593750000000,12.058593750000000,12.058593750000000,4.943630695343018,883.35557201
614,1175,756,769,762.500000000000000,30.818508148193359,32.067298889160156,31.442903518676758,142.697456359863281,1065.08355791
615,1176,810,810,810.000000000000000,35.990688323974609,35.990688323974609,35.990688323974609,1.644612312316895,699.264448346
616,1177,540,540,540.000000000000000,27.549240112304688,27.549240112304688,27.549240112304688,27.411344528198242,464.03498347
617,1178,809,856,831.333333333333371,37.462741851806641,39.456623077392578,38.345369974772133,13.955449104309082,1386.9968198
618,1179,453,480,467.250000000000000,22.795465469360352,30.785354614257812,26.975347518920898,302.025329589843750,3119.52911638
619,1180,788,788,788.000000000000000,26.559026718139648,26.559026718139648,26.559026718139648,171.232894897460938,390.200198784
620,1181,496,496,496.000000000000000,14.129934310913086,14.129934310913086,14.129934310913086,319.357269287109375,1107.98813307
621,1183,839,912,881.000000000000000,24.381208419799805,44.924762725830078,34.440275669097900,16.343954563140869,2622.74148647
622,1185,569,572,570.500000000000000,16.906532287597656,22.800270080566406,19.853401184082031,14.520859241485596,1108.02602875
623,1186,546,557,551.500000000000000,15.705925941467285,24.605848312377930,20.155887126922607,192.658973693847656,1624.42418188
624,1187,457,462,459.500000000000000,12.464538574218750,15.370109558105469,13.917324066162109,280.584823608398438,790.235852236
625,1188,498,498,498.000000000000000,23.642057418823242,23.642057418823242,23.642057418823242,239.308593750000000,625.793363476
626,1189,529,554,539.333333333333371,21.203496932983398,23.989086151123047,22.607398986816406,202.126525878906250,2362.49134047
627,1190,470,470,470.000000000000000,18.609968185424805,18.609968185424805,18.609968185424805,309.202087402343750,288.225214614
628,1191,569,569,569.000000000000000,32.386066436767578,32.386066436767578,32.386066436767578,22.707099914550781,616.828560432
629,1192,689,689,689.000000000000000,21.792741775512695,21.792741775512695,21.792741775512695,106.489440917968750,615.275252825
630,1193,618,618,618.000000000000000,28.802619934082031,28.802619934082031,28.802619934082031,62.924522399902344,90.0701257661
631,1194,599,632,619.000000000000000,23.716066360473633,35.983085632324219,28.435928980509441,330.552612304687500,1700.75438076
632,1195,643,647,645.000000000000000,26.046461105346680,28.019990921020508,27.033226013183594,334.946166992187500,1425.68228147
633,1197,602,602,602.000000000000000,19.117940902709961,19.117940902709961,19.117940902709961,37.334674835205078,797.5610271
634,1198,506,520,512.250000000000000,19.193744659423828,20.733722686767578,19.803994655609131,139.367172241210938,2620.14394402
635,1201,520,532,526.000000000000000,17.996675491333008,18.094818115234375,18.045746803283691,167.718292236328125,1626.18973205
636,1202,666,666,666.000000000000000,34.281566619873047,34.281566619873047,34.281566619873047,118.261787414550781,500.836370494
637,1203,664,664,664.000000000000000,23.204046249389648,23.204046249389648,23.204046249389648,345.979400634765625,1195.28519972
638,1204,665,676,670.500000000000000,25.680446624755859,32.133144378662109,28.906795501708984,180.925681948661804,747.879079662
639,1205,768,780,774.000000000000000,26.588623046875000,26.911996841430664,26.750309944152832,97.307521820068359,505.12121123
640,1206,489,515,502.000000000000000,8.906613349914551,33.145671844482422,18.745541572570801,244.624786376953125,7691.64132789
641,1208,648,685,666.250000000000000,34.588581085205078,37.662925720214844,35.770579338073730,23.334136009216309,3098.42360755
642,1209,465,465,465.000000000000000,34.412017822265625,34.412017822265625,34.412017822265625,273.652160644531250,1045.30873124
643,1210,573,586,579.500000000000000,22.371778488159180,27.871294021606445,25.121536254882812,88.826393127441406,1056.54014582
644,1211,426,426,426.000000000000000,8.378287315368652,8.378287315368652,8.378287315368652,245.397491455078125,1276.40612714
645,1213,710,716,713.000000000000000,21.401826858520508,26.455253601074219,23.928540229797363,40.395490646362305,1175.37772266
646,1214,479,482,480.500000000000000,10.862573623657227,21.398550033569336,16.130561828613281,230.495941162109375,856.368110955
647,1215,468,475,471.500000000000000,17.126466751098633,19.391149520874023,18.258808135986328,293.836975097656250,584.788124287
648,1217,618,618,618.000000000000000,30.498764038085938,30.498764038085938,30.498764038085938,95.283805847167969,1388.39283779
649,1218,668,712,686.777777777777715,12.159111022949219,20.856576919555664,15.506291283501518,79.161659240722656,7059.588553
650,1219,606,652,631.333333333333371,33.135314941406250,35.844001770019531,34.290635426839195,118.242927551269531,1890.31131897
651,1220,425,426,425.500000000000000,13.608481407165527,15.001371383666992,14.304926395416260,154.073272705078125,921.57499621
652,1221,584,584,584.000000000000000,27.044172286987305,27.044172286987305,27.044172286987305,214.748886108398438,969.274302194
653,1222,509,509,509.000000000000000,15.751909255981445,15.751909255981445,15.751909255981445,272.874114990234375,324.253363087
654,1223,466,466,466.000000000000000,23.964912414550781,23.964912414550781,23.964912414550781,221.287490844726562,307.644679328
655,1225,417,417,417.000000000000000,14.448490142822266,14.448490142822266,14.448490142822266,154.513397216796875,859.747109771
656,1230,733,733,733.000000000000000,9.869909286499023,9.869909286499023,9.869909286499023,284.319122314453125,173.837993476
657,1232,657,657,657.000000000000000,20.495132446289062,20.495132446289062,20.495132446289062,125.368988037109375,1654.41294432
658,1233,927,950,938.500000000000000,11.273314476013184,29.375303268432617,20.324308872222900,120.381538391113281,1541.78371322
659,1234,394,434,416.187500000000000,15.701660156250000,22.753248214721680,20.149405479431152,43.950626373291016,12514.6664963
660,1235,443,469,460.600000000000023,6.544899940490723,21.940788269042969,14.288500213623047,313.495758056640625,3780.50381771
661,1236,431,431,431.000000000000000,24.380760192871094,24.380760192871094,24.380760192871094,272.944976806640625,661.369560133
662,1237,560,560,560.000000000000000,9.097144126892090,13.366922378540039,11.232033252716064,192.137680053710938,1693.06848834
663,1241,613,620,616.500000000000000,28.576114654541016,30.029390335083008,29.302752494812012,338.468246459960938,838.726554637
664,1242,573,574,573.500000000000000,16.468358993530273,20.660976409912109,18.564667701721191,13.790307521820068,1016.91622286
665,1243,567,571,569.000000000000000,10.615083694458008,14.433053970336914,12.524068832397461,132.545158386230469,980.405891972
666,1244,911,944,928.000000000000000,32.909049987792969,35.937683105468750,34.350025177001953,62.044486999511719,2465.65241923
667,1245,624,624,624.000000000000000,35.455059051513672,35.455059051513672,35.455059051513672,277.109344482421875,1432.17566304
668,1246,426,426,426.000000000000000,21.421918869018555,21.421918869018555,21.421918869018555,307.380371093750000,807.222409857
669,1248,679,679,679.000000000000000,19.915555953979492,19.915555953979492,19.915555953979492,179.277420043945312,551.893815295
670,1249,749,755,751.666666666666629,6.955830097198486,15.837393760681152,11.604705333709717,241.513168334960938,1926.49906869
671,1252,636,655,645.666666666666629,2.066280364990234,27.869670867919922,16.787871042887367,86.415824890136719,2523.80885985
672,1253,775,783,779.000000000000000,16.491743087768555,19.112295150756836,17.802019119262695,286.132827758789062,1495.55219026
673,1254,388,392,390.000000000000000,7.388991832733154,15.645112037658691,11.517051935195923,220.186859130859375,774.322155366
674,1255,422,438,430.600000000000023,8.140939712524414,19.965732574462891,15.440851783752441,155.335296630859375,2370.60367223
675,1256,509,509,509.000000000000000,13.801543235778809,13.801543235778809,13.801543235778809,176.756652832031250,472.331348717
676,1257,878,913,897.000000000000000,33.223140716552734,38.588317871093750,36.335512797037758,76.087898254394531,1917.1244087
677,1260,394,403,398.500000000000000,21.945554733276367,28.791000366210938,25.368277549743652,132.851593017578125,1063.17987333
678,1262,903,955,927.500000000000000,30.913366317749023,38.747520446777344,34.687006473541260,74.623825073242188,2272.83256857
679,1263,527,532,529.500000000000000,33.770080566406250,41.111305236816406,37.440692901611328,100.264461517333984,1024.1978559
680,1264,380,391,386.199999999999989,9.762426376342773,12.667578697204590,10.957517433166505,296.649261474609375,3692.89232734
681,1266,507,507,507.000000000000000,28.338333129882812,28.338333129882812,28.338333129882812,113.004600524902344,385.161037693
682,1267,359,366,362.500000000000000,16.652860641479492,17.177364349365234,16.915112495422363,262.765647888183594,1322.33654539
683,1268,724,733,728.500000000000000,23.543231964111328,23.933517456054688,23.738374710083008,80.349948883056641,459.744066466
684,1269,420,432,426.000000000000000,14.694722175598145,16.824876785278320,15.759799480438232,292.825653076171875,1223.96026444
685,1270,615,618,616.500000000000000,9.898172378540039,16.116209030151367,13.007190704345703,194.294906616210938,1193.59549892
686,1271,400,405,402.500000000000000,8.357075691223145,10.616054534912109,9.486565113067627,247.542686462402344,1860.05071101
687,1273,636,645,640.500000000000000,21.929782867431641,28.212312698364258,25.071047782897949,78.061786651611328,1965.58516574
688,1274,671,686,678.500000000000000,30.005743026733398,35.445236206054688,32.725489616394043,91.875213623046875,461.042968945
689,1275,670,717,693.500000000000000,31.583528518676758,33.068119049072266,32.325823783874512,176.370239257812500,1875.83796541
690,1276,411,411,411.000000000000000,16.522836685180664,16.522836685180664,16.522836685180664,163.725082397460938,922.108274574
691,1277,468,468,468.000000000000000,21.271213531494141,21.271213531494141,21.271213531494141,155.843276977539062,527.047792049
692,1278,380,438,412.555555555555543,13.280998229980469,26.697761535644531,19.679974026150173,145.812164306640625,7797.23562379
693,1279,719,719,719.000000000000000,22.142040252685547,22.142040252685547,22.142040252685547,153.366790771484375,1416.68037468
694,1280,621,621,621.000000000000000,7.501295089721680,7.501295089721680,7.501295089721680,74.813697814941406,820.441142915
695,1281,655,667,662.000000000000000,22.686935424804688,30.232782363891602,25.854651133219402,146.378158569335938,1434.15480264
696,1283,600,600,600.000000000000000,19.922622680664062,19.922622680664062,19.922622680664062,122.077270507812500,1599.58014689
697,1284,375,394,385.750000000000000,6.633798122406006,18.805822372436523,14.702481150627136,179.483436584472656,4074.51121996
698,1285,393,407,399.000000000000000,7.194954872131348,26.784809112548828,18.897812843322754,310.915252685546875,1130.80296641
699,1286,704,704,704.000000000000000,28.722494125366211,28.722494125366211,28.722494125366211,7.990971565246582,538.930475461
700,1288,743,743,743.000000000000000,15.159981727600098,15.159981727600098,15.159981727600098,306.752075195312500,1082.94144729
701,1290,470,473,471.500000000000000,14.005005836486816,19.320085525512695,16.662545680999756,200.675003051757812,1271.03622365
702,1291,656,656,656.000000000000000,22.504974365234375,22.504974365234375,22.504974365234375,146.126220703125000,680.980261213
703,1292,655,740,705.846153846153925,28.138193130493164,36.346439361572266,32.714478566096382,227.565124511718750,10197.9027103
704,1293,493,517,504.333333333333314,12.274051666259766,26.158107757568359,19.924316406250000,153.682922363281250,2445.74707222
705,1294,375,375,375.000000000000000,6.767184257507324,6.767184257507324,6.767184257507324,96.845474243164062,398.16708378
706,1295,501,505,503.000000000000000,12.928647994995117,13.921211242675781,13.424929618835449,72.089366912841797,1800.03289131
707,1296,381,387,384.000000000000000,10.101863861083984,12.382378578186035,11.242121219635010,249.326568603515625,895.323981237
708,1297,594,611,600.750000000000000,9.461129188537598,24.137388229370117,16.182534694671631,130.702110290527344,2818.54775293
709,1298,760,761,760.500000000000000,32.067955017089844,36.812179565429688,34.440067291259766,5.828602805733681,1087.40333085
710,1299,725,751,738.000000000000000,39.552848815917969,43.809654235839844,41.681251525878906,342.044540405273438,1046.73436578
711,1301,427,438,432.500000000000000,26.338630676269531,27.910253524780273,27.124442100524902,298.725509643554688,1153.21218112
712,1302,520,524,522.000000000000000,23.739454269409180,25.225290298461914,24.482372283935547,25.955336570739746,1024.46773025
713,1303,650,650,650.000000000000000,28.357080459594727,28.357080459594727,28.357080459594727,53.544219970703125,203.674581809
714,1304,539,554,548.500000000000000,6.524068832397461,11.058315277099609,9.012578964233398,132.842529296875000,1673.65208834
715,1305,420,420,420.000000000000000,26.823547363281250,26.823547363281250,26.823547363281250,285.520965576171875,1964.1467189
716,1307,502,534,517.000000000000000,22.122879028320312,30.647006988525391,26.044528484344482,47.320024490356445,2865.80389417
717,1308,627,634,630.666666666666629,15.467466354370117,26.225679397583008,20.269288380940754,153.480819702148438,3082.32191375
718,1309,363,366,364.500000000000000,7.776447772979736,15.483295440673828,11.629871606826782,148.317081451416016,744.080066825
719,1311,458,587,515.580645161290249,22.909612655639648,42.732799530029297,34.785848371444217,166.305297851562500,21730.875236
720,1312,368,377,372.500000000000000,17.715682983398438,21.332752227783203,19.524217605590820,271.357604980468750,1139.47489901
721,1313,605,605,605.000000000000000,23.883682250976562,23.883682250976562,23.883682250976562,124.508934020996094,75.5777900849
722,1314,588,602,595.000000000000000,27.684379577636719,28.867767333984375,28.276073455810547,106.602817535400391,1875.98702315
723,1315,419,448,432.800000000000011,23.821546554565430,29.496767044067383,26.902663803100587,134.748626708984375,2896.1205844
724,1316,612,612,612.000000000000000,20.813945770263672,20.813945770263672,20.813945770263672,123.671073913574219,819.188315756
725,1317,399,401,400.000000000000000,16.183349609375000,16.981843948364258,16.582596778869629,176.235939025878906,681.14261782
726,1318,356,361,358.500000000000000,7.338187694549561,15.253805160522461,11.295996427536011,260.514724731445312,1371.93237745
727,1319,627,709,675.666666666666629,26.424236297607422,46.190055847167969,35.955395062764488,107.381324768066406,4036.33261224
728,1320,549,562,555.500000000000000,29.524660110473633,29.611240386962891,29.567950248718262,120.440528869628906,1515.86744767
729,1321,519,519,519.000000000000000,10.107663154602051,10.107663154602051,10.107663154602051,137.662078857421875,104.593999212
730,1322,655,679,670.500000000000000,24.278850555419922,31.233839035034180,28.228163242340088,333.411483764648438,2895.04379082
731,1323,585,588,586.500000000000000,28.501348495483398,31.526668548583984,30.014008522033691,192.539024353027344,1543.05474388
732,1324,544,558,551.000000000000000,25.046409606933594,28.394077301025391,26.720243453979492,207.668098449707031,1585.66051252
733,1325,517,522,519.500000000000000,10.419644355773926,16.856142044067383,13.637893199920654,120.744773864746094,1054.80706909
734,1326,670,670,670.000000000000000,18.611200332641602,18.611200332641602,18.611200332641602,314.518188476562500,358.106572076
735,1327,714,726,720.000000000000000,24.371702194213867,27.975612640380859,26.173657417297363,276.950912475585938,1241.59914968
736,1329,409,409,409.000000000000000,12.235590934753418,12.235590934753418,12.235590934753418,168.949707031250000,1468.39810772
737,1331,630,660,642.666666666666629,23.187524795532227,31.127483367919922,27.537127176920574,238.585296630859375,1533.77583233
738,1334,372,374,373.000000000000000,15.045908927917480,15.702062606811523,15.373985767364502,191.188934326171875,1367.40796622
739,1335,572,624,599.600000000000023,15.950339317321777,27.861021041870117,22.759994602203374,122.638702392578125,6625.6765969
740,1336,650,697,676.000000000000000,20.544919967651367,37.012634277343750,29.425070285797123,110.110095977783203,7013.52222952
741,1337,466,466,466.000000000000000,21.154304504394531,21.154304504394531,21.154304504394531,94.806823730468750,577.514937365
742,1338,505,511,508.000000000000000,24.892566680908203,25.096303939819336,24.994435310363770,244.361770629882812,1145.7279933
743,1340,400,438,418.750000000000000,20.791061401367188,22.893690109252930,21.942628860473633,166.244186401367188,2245.22561279
744,1341,540,574,558.333333333333371,26.529285430908203,34.011688232421875,30.959589004516602,335.181961059570312,5077.82653875
745,1342,389,389,389.000000000000000,19.915441513061523,19.915441513061523,19.915441513061523,146.766677856445312,873.654085723
746,1344,329,329,329.000000000000000,19.629259109497070,19.629259109497070,19.629259109497070,39.395088195800781,792.036366271
747,1345,612,621,617.000000000000000,16.689493179321289,25.073797225952148,22.260812123616535,100.077598571777344,1571.25788533
748,1346,629,830,700.560975609756156,11.197539329528809,39.973144531250000,22.839136205068453,96.464458465576172,60007.1704872
749,1347,386,386,386.000000000000000,18.808879852294922,18.808879852294922,18.808879852294922,155.574127197265625,336.980050702
750,1348,512,603,552.500000000000341,2.846773624420166,42.641220092773438,22.777440672829030,120.099044799804688,30404.6066991
751,1350,602,602,602.000000000000000,22.541488647460938,22.541488647460938,22.541488647460938,84.742881774902344,1221.03868186
752,1351,377,377,377.000000000000000,17.374338150024414,17.374338150024414,17.374338150024414,172.366180419921875,835.402310926
753,1352,556,575,565.600000000000023,12.799964904785156,19.875497817993164,16.942086791992189,159.198425292968750,3500.06889148
754,1353,632,632,632.000000000000000,9.594806671142578,9.594806671142578,9.594806671142578,94.300918579101562,869.461095435
755,1354,749,773,760.399999999999977,21.016405105590820,24.153043746948242,22.544097518920900,49.475070953369141,3844.83585442
756,1355,625,625,625.000000000000000,17.233678817749023,17.233678817749023,17.233678817749023,111.460060119628906,1089.28710855
757,1356,469,640,571.542857142857201,5.206266403198242,37.835987091064453,22.912999452863421,99.122932434082031,76808.5907467
758,1359,694,721,707.750000000000000,13.461670875549316,28.060256958007812,22.823061704635620,65.685539245605469,2043.87414399
759,1361,465,490,475.666666666666686,25.401714324951172,33.099662780761719,29.593792597452801,25.284297943115234,2414.58567479
760,1362,571,629,604.777777777777715,11.206053733825684,23.415309906005859,16.013952891031902,187.688850402832031,15829.642637
761,1363,583,610,599.000000000000000,26.562530517578125,29.966194152832031,28.431121063232421,104.117012023925781,2858.22937897
762,1364,884,911,897.500000000000000,36.767631530761719,42.165267944335938,39.466449737548828,173.717567443847656,1616.24915034
763,1365,610,631,625.000000000000114,0.347552061080933,43.796672821044922,18.426456107033623,61.756469726562500,6195.32101031
764,1366,349,349,349.000000000000000,5.983060359954834,5.983060359954834,5.983060359954834,155.288894653320312,1051.73283144
765,1367,708,708,708.000000000000000,3.285712957382202,3.285712957382202,3.285712957382202,242.150909423828125,666.286138006
766,1368,621,621,621.000000000000000,27.349966049194336,27.349966049194336,27.349966049194336,123.872924804687500,685.202740127
767,1370,594,608,601.000000000000000,25.532968521118164,27.247562408447266,26.390265464782715,177.123779296875000,1988.67087822
768,1372,954,954,954.000000000000000,39.542198181152344,39.542198181152344,39.542198181152344,107.494056701660156,1028.22509701
769,1375,584,584,584.000000000000000,6.799610137939453,6.799610137939453,6.799610137939453,129.259521484375000,354.090758135
770,1376,569,574,571.500000000000000,11.553012847900391,12.850035667419434,12.201524257659912,259.479705810546875,2303.79460565
771,1377,302,302,302.000000000000000,13.866491317749023,13.866491317749023,13.866491317749023,133.933563232421875,12.1569060759
772,1379,647,696,678.714285714285666,13.337178230285645,43.904987335205078,28.571541513715470,121.444984436035156,3999.09723991
773,1380,571,598,587.500000000000000,13.025769233703613,24.794311523437500,18.354214906692505,106.542903900146484,2916.94302538
774,1382,572,580,576.000000000000000,16.555063247680664,22.049625396728516,19.302344322204590,130.997337341308594,947.163583749
775,1383,286,291,288.500000000000000,11.836796760559082,13.661561012268066,12.749178886413574,233.619163513183594,890.642264964
776,1384,860,887,873.500000000000000,26.848754882812500,29.889730453491211,28.369242668151855,121.922313690185547,1787.15384454
777,1385,294,303,298.500000000000000,13.710255622863770,16.952713012695312,15.331484317779541,185.261802673339844,723.648929444
778,1387,659,692,681.250000000000000,35.104339599609375,42.638446807861328,38.311401367187500,134.425247192382812,2478.22706667
779,1388,897,987,948.200000000000045,30.893581390380859,51.760387420654297,40.841059875488284,85.447853088378906,6411.63688426
780,1389,692,692,692.000000000000000,35.034240722656250,35.034240722656250,35.034240722656250,159.575378417968750,604.671454562
781,1390,297,297,297.000000000000000,12.791122436523438,12.791122436523438,12.791122436523438,178.830596923828125,912.234139088
782,1391,618,618,618.000000000000000,11.368359565734863,11.368359565734863,11.368359565734863,166.078247070312500,476.738505163
783,1392,386,392,390.000000000000000,5.839105606079102,8.917823791503906,7.208240270614624,85.205451965332031,2842.62695058
784,1393,547,547,547.000000000000000,22.207746505737305,22.207746505737305,22.207746505737305,139.429397583007812,1183.44464543
785,1394,737,766,752.750000000000000,32.210006713867188,39.388595581054688,36.299523353576660,241.222236633300781,2932.70235653
786,1395,684,684,684.000000000000000,38.384708404541016,38.384708404541016,38.384708404541016,179.162185668945312,834.777522981
787,1396,563,571,567.000000000000000,19.080200195312500,24.060857772827148,21.570528984069824,140.898590087890625,1698.43274083
788,1400,819,819,819.000000000000000,23.673721313476562,23.673721313476562,23.673721313476562,193.388076782226562,827.361592532
789,1401,549,549,549.000000000000000,23.422250747680664,23.422250747680664,23.422250747680664,148.869903564453125,1489.51995255
790,1405,504,594,550.681818181818244,23.795316696166992,37.656509399414062,28.382871627807614,120.356830596923828,16357.6575198
791,1406,492,527,508.166666666666686,0.511703670024872,27.119953155517578,16.249628797173500,194.589958190917969,8306.66125378
792,1407,542,563,552.333333333333371,16.666521072387695,18.906682968139648,18.029417673746746,193.247863769531250,1365.10899284
793,1410,924,957,941.666666666666629,32.975215911865234,45.241691589355469,37.872876485188804,101.144546508789062,2914.12934495
794,1411,519,571,541.571428571428669,25.790210723876953,36.175258636474609,31.291118621826168,43.180362701416016,5151.01337942
795,1413,880,904,892.000000000000000,22.127532958984375,33.907257080078125,28.017395019531250,67.663377761840820,2434.11129704
796,1414,876,885,880.500000000000000,12.124520301818848,21.707717895507812,16.916119098663330,26.246644020080566,1990.84583823
797,1415,791,791,791.000000000000000,32.300525665283203,32.300525665283203,32.300525665283203,151.180145263671875,931.785695978
798,1416,315,315,315.000000000000000,28.096021652221680,28.096021652221680,28.096021652221680,127.681358337402344,973.441248254
799,1419,739,739,739.000000000000000,43.265762329101562,43.265762329101562,43.265762329101562,153.963500976562500,1052.00224892
800,1420,662,684,673.000000000000000,33.188785552978516,37.403984069824219,35.296384811401367,197.409759521484375,1597.53330848
801,1421,722,777,750.000000000000000,34.127948760986328,42.132511138916016,37.597246170043945,151.029960632324219,1997.23831349
802,1422,546,556,551.000000000000000,31.685365676879883,36.071022033691406,33.878193855285645,38.083784103393555,1225.1787078
803,1424,789,884,857.750000000000000,19.337015151977539,42.658561706542969,27.191030502319336,92.943153381347656,5926.18711569
804,1425,638,695,660.285714285714221,26.309591293334961,38.369365692138672,30.794429234095983,185.064743041992188,4747.29744106
805,1426,476,480,478.000000000000000,16.098001480102539,18.457363128662109,17.277682304382324,150.123939514160156,1321.05034198
806,1427,526,549,537.500000000000000,35.019680023193359,42.254955291748047,38.637317657470703,155.373497009277344,1390.23178851
807,1428,761,828,790.600000000000023,19.067329406738281,40.092208862304688,32.652938079833987,81.396499633789062,2422.6908516
808,1429,757,766,761.500000000000000,21.352794647216797,32.538944244384766,26.945869445800781,154.618019104003906,1724.96317233
809,1431,470,496,479.399999999999977,6.245468139648438,32.208545684814453,17.858066749572753,175.947860717773438,4899.43083226
810,1433,452,452,452.000000000000000,11.025869369506836,11.025869369506836,11.025869369506836,23.754890441894531,476.787989228
811,1434,309,333,318.571428571428555,17.477334976196289,23.767597198486328,20.682325363159183,57.124561309814453,6600.25616157
812,1435,596,623,614.444444444444457,3.948706865310669,30.196285247802734,16.077523416943020,37.369121551513672,6515.12038183
813,1438,578,606,591.333333333333371,31.716808319091797,38.293399810791016,35.624617258707680,155.625137329101562,2086.65723067
814,1439,553,553,553.000000000000000,25.156200408935547,25.156200408935547,25.156200408935547,164.586105346679688,630.115047756
815,1440,274,277,275.666666666666686,9.376062393188477,10.354327201843262,9.921421686808268,212.362365722656250,2585.478521
816,1441,545,622,585.999999999999886,13.089971542358398,39.187145233154297,30.221153020858772,169.987350463867188,7008.24674963
817,1442,500,515,507.250000000000000,22.715719223022461,27.413518905639648,24.500451564788818,184.849967956542969,2641.6418688
818,1443,748,748,748.000000000000000,15.272233963012695,15.272233963012695,15.272233963012695,175.147720336914062,1688.99804125
819,1444,683,683,683.000000000000000,25.553403854370117,25.553403854370117,25.553403854370117,171.675781250000000,822.253600028
820,1448,580,594,589.333333333333371,23.729722976684570,28.143957138061523,25.872836430867512,182.407241821289062,1634.29555716
821,1449,652,664,658.000000000000000,18.338268280029297,25.410091400146484,21.874179840087891,163.989822387695312,1060.22808937
822,1450,482,501,491.500000000000000,25.142135620117188,26.544782638549805,25.843459129333496,189.463539123535156,2221.73931467
823,1451,579,590,584.500000000000000,23.244161605834961,24.064216613769531,23.654189109802246,194.135467529296875,954.591828676
824,1453,294,326,312.899999999999977,10.657306671142578,30.951471328735352,22.374551105499268,16.153571605682373,7567.93694461
825,1457,310,313,311.333333333333314,8.459095001220703,11.556381225585938,9.837449391682943,53.200622558593750,2308.01018331
826,1459,562,577,569.500000000000000,38.165153503417969,40.000888824462891,39.083021163940430,144.014801025390625,1700.82551964
827,1460,702,702,702.000000000000000,33.125534057617188,33.125534057617188,33.125534057617188,106.507064819335938,1197.98902429
