OID_,mean_elev,std_elev,Mean_slope,STD_slope,Mean_aspect,STD_aspect,Area_m2,mean_plan_curv,std_plan_curv
127,2305.187866210937500,20.467907191171228,32.699402809143066,11.083549922623192,32.268626093864441,21.555900315354428,3529.520550270000058,-6.46E-03,9.77409355345877E-03
128,1901.843627929687500,11.669189453125000,35.678175926208496,8.561718940734863,109.732707977294922,6.556652069091797,1718.721715740000036,1.59480613656342E-02,4.06658416613936E-03
129,1983.256591796875000,22.005280577900308,41.493149757385254,3.011551279702338,274.947463989257812,1.866472260462814,4408.503383059999578,1.30188799812458E-03,3.66940381904253E-03
130,2072.242879231770985,26.103103486845583,46.521787007649742,5.486839241075302,250.752400716145843,5.171936567665115,3068.120606699999826,2.32456991216168E-03,2.66384726740998E-03
131,2109.478393554687500,30.907348632812500,52.355394363403320,4.349988937377930,257.489776611328125,0.267456055,1825.190977259999954,-5.06E-04,6.17317855358124E-03
132,2230.337890625000000,25.110351562500000,38.382551193237305,2.236524581909180,243.097801208496094,10.748420715332031,1320.202114720000054,2.90597719140351E-03,5.46935456804931E-03
133,2218.421956380208485,24.492633780497137,40.645057678222656,5.828336920944311,248.117029825846345,7.984084588508787,2315.846556559999954,6.06052721074472E-03,5.25639113689278E-03
134,1767.033569335937500,0,22.879615783691406,0,109.079788208007812,0,402.322588274999987,-5.18E-03,0
135,2124.737265625000418,76.455733403883173,42.503654785156250,3.959996956453590,269.659607543945356,6.087413520381195,22764.656901900001685,-1.59E-03,5.51156953467257E-03
136,2236.369921874999818,44.664721950101971,49.020193481445311,6.464345617564951,272.572088623046852,3.112470190832341,2850.783087299999806,7.98634247621521E-04,4.98481833693683E-03
137,2299.914062500000000,24.962890625000000,58.218528747558594,0.085784912,281.942047119140625,0.164733887,1554.230407470000046,-6.70E-04,6.88578829795006E-04
138,2226.614420572916515,29.135927055370111,53.065640767415367,3.046359071948282,284.125244140625000,10.486903377505705,3110.594410159999825,6.03540053998586E-03,4.33609838100404E-03
139,2242.066017150879361,168.485021466553860,43.513843655586243,10.310103298554605,133.331843376159668,7.964186445015786,12958.327169000000140,-7.93E-04,3.9219931063234E-03
140,2254.636596679687500,4.402954101562500,46.893472671508789,2.992143630981445,117.716377258300781,5.629486083984375,1945.407332649999944,-5.89E-03,3.97756771417335E-03
141,2565.271923828125182,64.152388126813435,54.166986846923827,4.551972090156694,150.119427490234386,7.721101900018676,5014.002438659999825,-1.56E-03,4.71182990959504E-03
142,2005.007507324218750,11.657043457031250,38.553903579711914,0.271509171,12.724511623382568,2.869304180145264,1239.393821560000106,-8.48E-03,1.13801076076925E-03
143,2429.315087890624909,22.019004292553227,37.590238952636717,1.351662130148463,262.897534179687511,5.097002728712105,3040.365165080000224,-7.23E-03,2.50455056261465E-03
144,2175.860758463541515,13.457592980715640,26.896004358927410,1.801572085074075,305.868164062500000,11.378860337211355,1436.687172400000009,-0.013008733,9.1932347356392E-03
145,2536.255769428453732,63.284606488203600,36.056960557636465,6.937192149318418,303.934549432051824,17.454096032594091,18848.324771399999008,-3.05E-03,1.43780841681129E-02
146,2679.469238281250000,42.690601630302609,55.431160926818848,5.534339040568643,295.326004028320312,7.977887232257137,4000.775288750000072,-4.46E-03,6.62748342723155E-03
147,2479.670434570312864,107.152737865448699,44.507598114013668,4.697886538207095,228.930870056152344,12.134763307017547,8667.653678419999778,-9.59E-05,3.98890867713445E-03
148,2303.390075683593750,54.665548865480247,44.710410118103027,4.234882426652942,209.542453765869141,9.188655721909752,3045.743221539999922,-7.43E-03,2.66700307714223E-03
149,2549.675195312499909,34.625269945793129,47.606866455078126,2.016556412165418,198.033355712890625,5.324541741192707,3793.583631160000095,-4.35E-03,2.87070008811752E-03
150,2656.646993001301780,17.130116303309151,36.677864392598465,6.375009846431457,149.602958679199219,41.016416388285421,9682.762056139999913,-8.70E-03,7.99364099630718E-03
