OID,area_m2,length_m,width_m,name
537,17111.9292,258.097,105.908,Jones2021_ASM
538,4049.067023,107.725,56.647,Jones2021_ASM
539,8223.929252,203.054,56.705,Jones2021_ASM
540,9831.165091,181.654,71.4,Jones2021_ASM
541,7248.940945,110.733,82.277,Jones2021_ASM
542,14541.04742,214.428,90.046,Jones2021_ASM
543,1439.958246,57.381,36,Jones2021_ASM
544,2097.724266,71.026,47.061,Jones2021_ASM
545,51351.88295,573.913,264.129,Jones2021_ASM
546,5219.719304,100.821,74.045,Jones2021_ASM
547,35364.65167,588.107,103.116,Jones2021_ASM
548,45853.48964,783.722,150.789,Jones2021_ASM
549,2633.808386,104.574,44.212,Jones2021_ASM
550,9738.482035,247.848,59.068,Jones2021_ASM
551,23056.72171,479.094,91.265,Jones2021_ASM
552,8653.157168,121.312,88.237,Jones2021_ASM
553,13920.56069,162.09,119.64,Jones2021_ASM
554,42988.52767,261.193,233.69,Jones2021_ASM
555,9550.435081,166.51,84.309,Jones2021_ASM
556,32878.31581,274.918,191.383,Jones2021_ASM
557,18883.48818,289.375,98.358,Jones2021_ASM
558,6437.82132,122.132,65.158,Jones2021_ASM
559,3529.515169,84.558,54.462,Jones2021_ASM
560,3091.145205,81.837,55.864,Jones2021_ASM
561,7046.722752,109.412,84.963,Jones2021_ASM
562,5268.007027,101.83,69.264,Jones2021_ASM
563,5690.026431,94.845,80.705,Jones2021_ASM
564,12281.33988,191.455,87.682,Jones2021_ASM
565,7044.182165,118.365,77.485,Jones2021_ASM
566,42130.87746,283.373,199.535,Jones2021_ASM
567,25391.02689,236.17,171.789,Jones2021_ASM
568,39400.70753,388.39,140.868,Jones2021_ASM
569,11222.11501,156.959,85.427,Jones2021_ASM
570,28534.09317,228.842,219.887,Jones2021_ASM
571,16868.68707,177.876,129.957,Jones2021_ASM
572,7469.583393,134.948,76.009,Jones2021_ASM
573,35792.33327,350.458,144.198,Jones2021_ASM
574,43839.85558,290.926,231.126,Jones2021_ASM
575,15771.08395,242.995,103.533,Jones2021_ASM
576,3769.11584,94.909,55.91,Jones2021_ASM
577,23188.95815,424.997,84.859,Jones2021_ASM
578,23963.51743,402.978,91.166,Jones2021_ASM
579,11846.58265,210.803,89.668,Jones2021_ASM
580,10332.29111,199.217,66.829,Jones2021_ASM
581,11460.27613,245.661,71.676,Jones2021_ASM
582,15836.06151,172.481,122.432,Jones2021_ASM
583,4663.591819,78.207,77.691,Jones2021_ASM
584,33316.3889,527.158,91.125,Jones2021_ASM
585,29788.58818,395.54,134.834,Jones2021_ASM
586,16924.23845,215.227,114.608,Jones2021_ASM
587,13467.38896,164.255,106.167,Jones2021_ASM
588,33902.04152,350.745,126.531,Jones2021_ASM
589,31360.3032,445.848,112.668,Jones2021_ASM
590,21385.6704,243.701,118.046,Jones2021_ASM
591,11094.96925,229.088,68.826,Jones2021_ASM
592,3063.852347,98.63,44.316,Jones2021_ASM
593,20256.04864,321.372,104.781,Jones2021_ASM
594,6438.554628,132.547,69.549,Jones2021_ASM
595,9182.406503,197.185,79.873,Jones2021_ASM
596,12871.72398,237.605,81.728,Jones2021_ASM
597,7606.337245,136.466,69.737,Jones2021_ASM
598,4588.02162,103.025,59.91,Jones2021_ASM
599,10361.35708,184.485,78.068,Jones2021_ASM
600,37532.32969,857.909,174.041,Jones2021_ASM
601,5993.205346,88.754,86.181,Jones2021_ASM
602,70137.10928,548.478,185.817,Jones2021_ASM
603,11771.60767,210.023,75.163,Jones2021_ASM
604,14604.26756,224.885,105.697,Jones2021_ASM
605,91875.68525,1045.352,233.401,Jones2021_ASM
606,95988.97972,530.117,351.122,Jones2021_ASM
607,7426.951302,101.882,100.886,Jones2021_ASM
608,21345.19421,315.26,118.293,Jones2021_ASM
609,20813.24789,246.759,132.195,Jones2021_ASM
610,21324.86319,349.82,117.846,Jones2021_ASM
611,25528.64401,338.764,109.857,Jones2021_ASM
612,13377.03213,213.754,78.839,Jones2021_ASM
613,7868.364639,137.386,76.959,Jones2021_ASM
614,8664.534844,173.817,92.834,Jones2021_ASM
615,66264.2845,442.866,220.6,Jones2021_ASM
616,7748.044957,133.152,74.868,Jones2021_ASM
617,14631.82947,224.044,91.188,Jones2021_ASM
618,11639.32882,201.061,78.945,Jones2021_ASM
619,6786.266569,143.244,75.031,Jones2021_ASM
620,30128.32859,283.136,174.123,Jones2021_ASM
621,16801.10887,360.896,87.855,Jones2021_ASM
622,45831.73643,500.315,145.393,Jones2021_ASM
623,28869.90692,233.017,146.22,Jones2021_ASM
624,7886.020285,144.3,74.491,Jones2021_ASM
625,10584.69706,152.875,97.235,Jones2021_ASM
626,13947.54233,179.253,102.365,Jones2021_ASM
627,14238.377,216.632,96.909,Jones2021_ASM
628,15373.01393,232.599,100.549,Jones2021_ASM
629,11151.73665,163.847,91.502,Jones2021_ASM
630,8899.544262,120.991,105.199,Jones2021_ASM
631,12905.77231,136.491,131.208,Jones2021_ASM
632,12137.12084,130.658,126.635,Jones2021_ASM
633,9877.791951,115.018,107.5,Jones2021_ASM
634,5646.432383,123.776,58.709,Jones2021_ASM
635,3459.559514,103.006,41.253,Jones2021_ASM
636,36794.43279,284.963,206.297,Jones2021_ASM
637,4203.636077,81.402,68.76,Jones2021_ASM
638,9902.149717,145.978,87.448,Jones2021_ASM
639,13549.40136,213.226,81.369,Jones2021_ASM
640,7456.328538,120.515,79.196,Jones2021_ASM
641,10571.26061,163.206,94.882,Jones2021_ASM
642,27339.32337,263.001,142.893,Jones2021_ASM
643,12095.53644,175.834,99.188,Jones2021_ASM
644,19537.27005,298.127,88.691,Jones2021_ASM
645,12860.12724,195.628,85.639,Jones2021_ASM
646,9135.607483,135.287,83.613,Jones2021_ASM
647,11844.78584,179.931,91.238,Jones2021_ASM
648,14168.37765,190.976,98.347,Jones2021_ASM
649,17092.50604,269.953,99.677,Jones2021_ASM
650,7249.193638,119.081,78.623,Jones2021_ASM
651,8298.274774,143.428,77.781,Jones2021_ASM
652,8774.1001,130.637,84.963,Jones2021_ASM
653,4298.147519,115.303,57.91,Jones2021_ASM
654,4331.32394,101.393,57.202,Jones2021_ASM
655,19328.27411,189.155,153.508,Jones2021_ASM
656,8019.03206,135.166,83.755,Jones2021_ASM
657,11818.53275,134.119,113.906,Jones2021_ASM
658,2822.063164,102.544,44.776,Jones2021_ASM
659,20716.8892,227.576,130.424,Jones2021_ASM
660,32982.6751,367.377,139.07,Jones2021_ASM
661,5309.158218,149.779,45.901,Jones2021_ASM
662,35611.62158,710.317,112.297,Jones2021_ASM
663,14117.41373,288.547,74.013,Jones2021_ASM
664,3769.049309,93.366,56.295,Jones2021_ASM
665,13187.19481,173.262,98.42,Jones2021_ASM
666,5055.455107,100.374,65.708,Jones2021_ASM
667,2347.535231,79.22,35.721,Jones2021_ASM
668,9913.067947,254.089,77.498,Jones2021_ASM
669,9286.810865,175.739,81.204,Jones2021_ASM
670,7511.216527,232.803,67.112,Jones2021_ASM
671,11266.36772,189.577,83.614,Jones2021_ASM
672,6310.917536,146.996,56.144,Jones2021_ASM
673,32313.25853,448.847,102.569,Jones2021_ASM
674,6954.540514,137.72,70.749,Jones2021_ASM
675,13604.41424,188.379,135.469,Jones2021_ASM
676,19611.93023,225.847,108.534,Jones2021_ASM
677,29748.04439,293.469,160.082,Jones2021_ASM
678,57424.78545,597.512,156.003,Jones2021_ASM
679,65006.31238,846.801,199.162,Jones2021_ASM
680,7209.599754,141.027,73.65,Jones2021_ASM
681,19080.46308,312.663,113.956,Jones2021_ASM
682,7688.912369,123.532,81.332,Jones2021_ASM
683,28954.7859,340.552,146.601,Jones2021_ASM
684,8819.715697,234.168,58.762,Jones2021_ASM
685,4109.55146,129.947,53.073,Jones2021_ASM
686,6076.260346,160.435,49.76,Jones2021_ASM
687,24422.8689,415.019,103.028,Jones2021_ASM
688,16149.22814,332.023,78.517,Jones2021_ASM
689,4419.919892,111.347,49.725,Jones2021_ASM
690,31491.99359,203.462,197.965,Jones2021_ASM
691,15045.74095,227.067,88.845,Jones2021_ASM
692,58016.32594,350.907,263.807,Jones2021_ASM
693,10067.75282,201.84,69.302,Jones2021_ASM
694,22914.61437,270.467,140.566,Jones2021_ASM
695,26258.73032,445.424,122.838,Jones2021_ASM
696,29589.27836,411.15,124.098,Jones2021_ASM
697,14911.81882,366.614,69.804,Jones2021_ASM
698,102924.2887,2003.308,160.023,Jones2021_ASM
699,26438.23643,381.573,111.217,Jones2021_ASM
700,28981.91046,321.828,127.173,Jones2021_ASM
701,11976.38891,179.793,87.873,Jones2021_ASM
702,10088.50939,230.788,60.564,Jones2021_ASM
703,4224.917802,78.069,70.212,Jones2021_ASM
704,6179.450351,139.005,64.108,Jones2021_ASM
705,4707.807075,102.916,63.003,Jones2021_ASM
706,23076.88693,338.135,108.206,Jones2021_ASM
707,25947.2172,304.71,123.171,Jones2021_ASM
708,10994.22556,184.357,86.454,Jones2021_ASM
709,6737.986409,133.442,66.175,Jones2021_ASM
710,19279.59173,279.774,90.663,Jones2021_ASM
711,6174.40603,132.539,56.479,Jones2021_ASM
712,61726.57407,389.279,201.872,Jones2021_ASM
713,21605.38843,405.257,90.098,Jones2021_ASM
714,9244.108764,198.092,70.211,Jones2021_ASM
715,20815.87966,291.959,105.159,Jones2021_ASM
716,76788.07725,478.334,240.438,Jones2021_ASM
717,46784.07713,643.193,134.954,Jones2021_ASM
718,8742.749554,179.481,71.079,Jones2021_ASM
719,28283.83099,253.184,164.069,Jones2021_ASM
720,6221.660415,123.121,67.239,Jones2021_ASM
721,13910.05179,219.971,98.567,Jones2021_ASM
722,67907.83775,992.814,259.052,Jones2021_ASM
723,59286.03973,424.042,276.627,Jones2021_ASM
724,7728.092478,134.761,77.477,Jones2021_ASM
725,24271.99443,324.192,147.222,Jones2021_ASM
726,443661.2586,2707.608,558.591,Jones2021_ASM
727,34039.7525,493.181,120.114,Jones2021_ASM
728,10605.70253,191.982,74.194,Jones2021_ASM
729,27266.80413,494.848,136.713,Jones2021_ASM
730,41365.72981,430.933,152.901,Jones2021_ASM
731,9443.624706,188.041,67.551,Jones2021_ASM
732,123222.1373,723.261,373.366,Jones2021_ASM
733,5426.235768,138.286,51.063,Jones2021_ASM
734,3363.720302,74.55,57.836,Jones2021_ASM
735,11351.24876,189.576,93.579,Jones2021_ASM
736,10195.2953,185.207,76.711,Jones2021_ASM
737,5881.263031,90.945,90.44,Jones2021_ASM
738,2911.147631,72.181,50.757,Jones2021_ASM
739,20607.11687,398.758,97.703,Jones2021_ASM
740,23271.21894,257.565,140.998,Jones2021_ASM
741,16544.895,244.354,90.612,Jones2021_ASM
742,17309.51647,436.833,101.899,Jones2021_ASM
743,31643.84057,562.492,128.427,Jones2021_ASM
744,6090.394273,189.126,44.393,Jones2021_ASM
745,24421.67336,449.887,86.223,Jones2021_ASM
746,11594.51406,211.712,109.89,Jones2021_ASM
747,17256.13898,244.926,112.403,Jones2021_ASM
748,12094.56123,142.494,108.405,Jones2021_ASM
749,8140.129849,145.06,66.593,Jones2021_ASM
750,21048.43041,217.328,155.323,Jones2021_ASM
751,5651.996061,92.487,87.187,Jones2021_ASM
752,27871.45377,494.218,104.054,Jones2021_ASM
753,5263.373474,106.551,62.778,Jones2021_ASM
754,1311.747361,56.543,32.607,Jones2021_ASM
755,3537.056521,87.625,54.553,Jones2021_ASM
756,25193.26485,383.113,121.676,Jones2021_ASM
757,35094.5781,592.798,144.087,Jones2021_ASM
758,17413.07501,365.004,112.153,Jones2021_ASM
759,12734.11732,151.986,131.605,Jones2021_ASM
760,1898.875182,68.279,35.987,Jones2021_ASM
761,9546.388467,116.666,109.929,Jones2021_ASM
762,6894.229786,118.948,78.802,Jones2021_ASM
763,212401.0104,802.521,377.042,Jones2021_ASM
764,14116.43228,162.062,131.585,Jones2021_ASM
765,41365.72929,346.425,170.596,Jones2021_ASM
766,25296.17036,269.214,126.883,Jones2021_ASM
767,17060.96502,196.92,113.737,Jones2021_ASM
768,10490.05471,142.195,108.052,Jones2021_ASM
769,73272.44682,391.325,245.819,Jones2021_ASM
770,5885.985004,150.866,54.478,Jones2021_ASM
771,27537.18445,386.828,146.265,Jones2021_ASM
772,49177.25948,357.691,225.604,Jones2021_ASM
773,11169.37737,184.52,87.849,Jones2021_ASM
774,4560.797431,85.896,70.997,Jones2021_ASM
775,4604.063037,106.656,60.419,Jones2021_ASM
776,5217.867725,96.905,65.11,Jones2021_ASM
777,7773.315688,127.006,81.87,Jones2021_ASM
778,28071.85539,351.955,140.812,Jones2021_ASM
779,17445.53314,216.03,103.348,Jones2021_ASM
780,17992.87389,161.072,148.96,Jones2021_ASM
781,2367.251681,67.475,47.517,Jones2021_ASM
782,6238.252912,103.479,81.296,Jones2021_ASM
783,3773.686119,119.379,39.804,Jones2021_ASM
784,10493.96825,156.313,85.172,Jones2021_ASM
785,14750.21797,191.483,110.536,Jones2021_ASM
786,3298.580029,78.847,54.332,Jones2021_ASM
787,3679.755964,76.991,62.699,Jones2021_ASM
788,4188.798314,97.251,56.407,Jones2021_ASM
789,8863.708002,148.154,74.265,Jones2021_ASM
790,4712.398679,106.021,62.87,Jones2021_ASM
791,3713.885924,83.59,54.82,Jones2021_ASM
792,5546.770197,207.427,34.587,Jones2021_ASM
793,25534.32409,335.266,111.852,Jones2021_ASM
794,3384.86339,73.644,61.556,Jones2021_ASM
795,4791.676027,83.912,75.097,Jones2021_ASM
796,7212.717985,189.649,59.508,Jones2021_ASM
797,26231.14317,325.094,114.954,Jones2021_ASM
798,9116.844578,166.21,94.837,Jones2021_ASM
799,5101.935616,183.583,39.788,Jones2021_ASM
800,4698.219942,84.123,75.028,Jones2021_ASM
801,7667.260118,138.439,97.03,Jones2021_ASM
802,21243.73823,252.346,215.076,Jones2021_ASM
803,14795.89838,247.754,106.614,Jones2021_ASM
804,12326.44845,188.399,87.901,Jones2021_ASM
805,7792.913287,101.658,99.531,Jones2021_ASM
806,12961.53374,134.689,130.36,Jones2021_ASM
807,13469.44728,261.787,84.763,Jones2021_ASM
808,12001.41558,152.021,109.59,Jones2021_ASM
809,5304.159845,94.387,79.285,Jones2021_ASM
810,5647.970582,153.734,49.108,Jones2021_ASM
811,12195.36488,266.772,74.343,Jones2021_ASM
812,7741.951631,109.032,92.64,Jones2021_ASM
813,11802.77887,129.751,126.353,Jones2021_ASM
814,2569.826598,70.923,48.488,Jones2021_ASM
815,35287.92852,519.736,103.259,Jones2021_ASM
816,5821.584697,122.056,58.789,Jones2021_ASM
817,30003.97717,373.699,108.029,Jones2021_ASM
818,33247.81654,449.575,152.852,Jones2021_ASM
819,5280.064866,92.746,89.239,Jones2021_ASM
820,16005.68852,311.199,96.006,Jones2021_ASM
821,2658.77036,87.107,42.733,Jones2021_ASM
822,95356.80588,1066.97,167.543,Jones2021_ASM
823,43901.43147,730.342,191.182,Jones2021_ASM
824,12188.68547,386.725,42.929,Jones2021_ASM
825,22453.10563,480.273,96.156,Jones2021_ASM
826,12666.66816,181.238,92.846,Jones2021_ASM
827,8979.352041,171.772,90.4,Jones2021_ASM
828,3495.154518,66.088,64.994,Jones2021_ASM
829,4494.854229,81.411,76.713,Jones2021_ASM
830,6435.384728,94.829,85.068,Jones2021_ASM
831,10174.18872,157.209,94.258,Jones2021_ASM
832,5451.120035,98.005,73.322,Jones2021_ASM
833,7634.421485,140.426,78.095,Jones2021_ASM
834,48626.95964,318.17,248.965,Jones2021_ASM
835,3450.110297,78.341,55.459,Jones2021_ASM
836,9752.51802,122.62,104.412,Jones2021_ASM
837,206380.6252,934.985,358.061,Jones2021_ASM
838,16229.87356,267.917,84.088,Jones2021_ASM
839,26769.77023,241.368,164.49,Jones2021_ASM
840,29399.69997,642.034,100.715,Jones2021_ASM
841,7240.437164,135.154,72.716,Jones2021_ASM
842,1335.080062,46.192,36.801,Jones2021_ASM
843,17570.59708,258.337,101.03,Jones2021_ASM
844,6051.679555,117.309,71.563,Jones2021_ASM
845,10306.8658,158.829,84.299,Jones2021_ASM
846,5712.586325,93.254,84.953,Jones2021_ASM
847,50303.77179,618.929,133.944,Jones2021_ASM
848,11744.60809,213.075,72.442,Jones2021_ASM
849,7630.122118,153.833,67.902,Jones2021_ASM
850,2515.437704,59.98,52.375,Jones2021_ASM
851,29767.26074,419.276,125.155,Jones2021_ASM
852,2928.981925,89.147,39.288,Jones2021_ASM
853,16418.88155,206.582,139.649,Jones2021_ASM
854,23126.89713,268.64,108.869,Jones2021_ASM
855,7572.259589,136.868,76.59,Jones2021_ASM
856,169039.2649,1506.231,359.166,Jones2021_ASM
857,147999.5712,1673.766,325.589,Jones2021_ASM
858,116021.7018,851.167,311.532,Jones2021_ASM
859,247559.3018,1518.67,485.364,Jones2021_ASM
860,21883.99657,275.446,138.941,Jones2021_ASM
861,16070.82589,252.31,86.308,Jones2021_ASM
862,17473.15223,185.775,142.653,Jones2021_ASM
863,9106.202366,204.473,67.455,Jones2021_ASM
864,212219.0148,1779.613,599.936,Jones2021_ASM
865,164429.2553,1656.563,242.618,Jones2021_ASM
866,17651.24375,261.06,115.138,Jones2021_ASM
867,13256.0818,133.677,122.896,Jones2021_ASM
868,9538.831173,134.915,92.085,Jones2021_ASM
869,57872.83091,467.395,193.727,Jones2021_ASM
870,9221.357398,121.532,96.182,Jones2021_ASM
871,12255.18805,205.398,74.966,Jones2021_ASM
872,14905.52256,151.661,141.112,Jones2021_ASM
873,28909.66236,368.34,144.616,Jones2021_ASM
874,9590.491122,130.468,97.03,Jones2021_ASM
875,5085.397825,139.371,47.162,Jones2021_ASM
876,9313.408457,217.36,83.278,Jones2021_ASM
877,14590.0829,253.917,84.343,Jones2021_ASM
878,6986.461647,158.532,67.023,Jones2021_ASM
879,18868.8826,399.144,80.33,Jones2021_ASM
880,14858.4832,265.992,79.93,Jones2021_ASM
881,29858.92404,266.484,181.273,Jones2021_ASM
882,15213.40186,504.503,62.184,Jones2021_ASM
883,60243.33067,813.361,165.533,Jones2021_ASM
884,8712.21143,163.316,72.473,Jones2021_ASM
885,13198.11019,305.01,107.723,Jones2021_ASM
886,9934.501102,175.137,81.775,Jones2021_ASM
887,15445.2133,422.143,74.392,Jones2021_ASM
888,9052.122068,115.852,103.111,Jones2021_ASM
889,7547.614057,123.047,79.687,Jones2021_ASM
890,1248.743931,58.118,29.121,Jones2021_ASM
891,7768.272518,153.129,69.762,Jones2021_ASM
892,1622.672551,62.669,34.83,Jones2021_ASM
893,4119.554571,96.718,57.134,Jones2021_ASM
894,5291.477699,97.168,79.281,Jones2021_ASM
895,4723.631835,122.839,55.595,Jones2021_ASM
896,2097.61918,77.286,36.28,Jones2021_ASM
897,6142.589017,157.961,49.977,Jones2021_ASM
898,9058.03908,172.933,77.384,Jones2021_ASM
899,4151.9729,113.225,51.973,Jones2021_ASM
900,3760.559413,77.487,66.077,Jones2021_ASM
901,97973.99443,1814.947,229.003,Jones2021_ASM
902,9604.07685,152.905,81.403,Jones2021_ASM
903,7027.594047,135.958,73.83,Jones2021_ASM
904,44643.8982,789.955,184.386,Jones2021_ASM
905,47379.1134,721.655,105.651,Jones2021_ASM
906,5152.480646,151.991,49.919,Jones2021_ASM
907,8554.70861,222.618,68.708,Jones2021_ASM
908,6191.908228,143.13,66.458,Jones2021_ASM
909,13513.69819,316.757,69.998,Jones2021_ASM
910,9371.09819,172.889,88.972,Jones2021_ASM
911,12710.45873,312.927,71.585,Jones2021_ASM
912,3800.094456,106.99,51.33,Jones2021_ASM
913,4525.100682,116.956,59.7,Jones2021_ASM
914,5917.346639,117.93,71.137,Jones2021_ASM
915,19532.97661,195.081,131.034,Jones2021_ASM
916,11849.15974,137.783,111.124,Jones2021_ASM
917,14095.29423,151.609,141.769,Jones2021_ASM
918,28009.13237,626.13,189.107,Jones2021_ASM
919,6790.446072,114.833,81.716,Jones2021_ASM
920,3623.832125,161.451,40.756,Jones2021_ASM
921,2468.362546,84.257,44.729,Jones2021_ASM
922,3724.026256,130.683,42.467,Jones2021_ASM
923,6024.114949,100.73,78.094,Jones2021_ASM
924,3968.633478,103.25,50.007,Jones2021_ASM
925,7396.059193,130.04,78.026,Jones2021_ASM
926,5177.281631,84.432,77.354,Jones2021_ASM
927,1735.240423,81.678,39.568,Jones2021_ASM
928,2833.435804,84.595,46.614,Jones2021_ASM
929,1123.294662,52.013,29.959,Jones2021_ASM
930,5961.767019,127.539,74.49,Jones2021_ASM
931,3256.086645,76.185,58.655,Jones2021_ASM
932,38956.16819,335.335,157.541,Jones2021_ASM
933,13434.16784,184.043,95.691,Jones2021_ASM
934,2270.119905,126.575,32.081,Jones2021_ASM
935,3929.498833,71.724,71.435,Jones2021_ASM
936,7058.353216,137.119,66.859,Jones2021_ASM
937,6948.941737,191.511,58.13,Jones2021_ASM
938,6632.28158,120.944,77.176,Jones2021_ASM
939,7969.087143,177.147,74.381,Jones2021_ASM
940,5477.89602,164.354,50.052,Jones2021_ASM
941,6562.717512,179.308,53.037,Jones2021_ASM
942,1982.882342,65.953,41.376,Jones2021_ASM
943,2813.309997,98.409,53.428,Jones2021_ASM
944,3758.408102,129.305,47.671,Jones2021_ASM
945,4331.884363,83.15,69.501,Jones2021_ASM
946,5537.118621,102.786,76.26,Jones2021_ASM
947,14843.08582,261.599,80.561,Jones2021_ASM
948,7635.78608,142.791,71.858,Jones2021_ASM
949,6427.996792,145.672,61.641,Jones2021_ASM
950,2651.428709,79.468,53.687,Jones2021_ASM
951,6664.221843,129.142,70.796,Jones2021_ASM
952,3595.646741,84.949,57.281,Jones2021_ASM
953,6286.974927,115.832,75.244,Jones2021_ASM
954,10506.29221,144.846,94.014,Jones2021_ASM
955,6127.360639,158.556,59.636,Jones2021_ASM
956,5834.012549,125.447,59.984,Jones2021_ASM
957,16545.73023,195.689,117.543,Jones2021_ASM
958,13000.72944,211.999,86.009,Jones2021_ASM
959,7590.112257,146.06,76.013,Jones2021_ASM
960,5547.90926,115.986,68.462,Jones2021_ASM
961,5904.469272,147.582,64.328,Jones2021_ASM
962,2291.777673,71.054,53.541,Jones2021_ASM
963,3836.007278,92.169,55.292,Jones2021_ASM
964,30053.86168,299.939,145.691,Jones2021_ASM
965,3840.417552,103.176,49.294,Jones2021_ASM
966,8100.409526,164.433,63.686,Jones2021_ASM
967,14347.01795,445.39,79.368,Jones2021_ASM
968,9003.716647,150.9,80.764,Jones2021_ASM
969,18704.36728,428.062,103.695,Jones2021_ASM
970,15817.54959,193.911,113.084,Jones2021_ASM
971,9323.739969,246.133,61.154,Jones2021_ASM
972,16578.84308,205.552,111.651,Jones2021_ASM
973,14930.59066,247.172,85.008,Jones2021_ASM
974,8893.214831,164.705,70.988,Jones2021_ASM
975,10560.19662,136.911,128.909,Jones2021_ASM
976,5353.388914,116.917,55.29,Jones2021_ASM
977,7950.176406,190.881,60.155,Jones2021_ASM
978,10964.46812,336.053,62.321,Jones2021_ASM
979,136366.764,1400.085,275.153,Jones2021_ASM
980,8507.136335,110.348,107.938,Jones2021_ASM
981,7169.59099,124.223,79.824,Jones2021_ASM
982,47067.7437,455.323,179.049,Jones2021_ASM
983,3817.422237,93.438,54.741,Jones2021_ASM
984,7903.803284,127.616,85.986,Jones2021_ASM
